"year","quarter","area_fips","ownership","industry_code","area_title","industry_title","quarterly_establishments","month_3_employment","month_3_employment_percent_change_oty","average_weekly_wages","average_weekly_wages_percent_change_oty"
"2015","1","36061","5","1021","New York, NY","Trade, transportation, and utilities","20500","256800","1.1","1352","1.3"
"2015","1","36061","5","1022","New York, NY","Information","4900","152000","1.7","3177","-0.8"
"2015","1","36061","5","1023","New York, NY","Financial activities","19200","361900","1.6","8932","-4.0"
"2015","1","36061","5","1024","New York, NY","Professional and business services","27100","532300","3.7","2667","4.1"
"2015","1","36061","5","1025","New York, NY","Education and health services","9800","332700","3.0","1215","1.2"
"2015","1","36061","5","1026","New York, NY","Leisure and hospitality","13800","280000","3.2","834","3.1"
"2015","1","36061","5","1027","New York, NY","Other services","20400","99000","2.0","1153","6.5"
"2015","1","36061","8","10","New York, NY","Government","800","262100","1.6","1232","0.9"
"2015","1","17031","0","10","Cook, IL","Total, All Industries","161800","2470300","1.5","1280","2.2"
"2015","1","17031","5","10","Cook, IL","Private industry","160500","2175200","1.6","1292","2.3"
"2015","1","17031","5","1011","Cook, IL","Natural resources and mining","100","900","18.2","1104","29.6"
"2015","1","17031","5","1012","Cook, IL","Construction","13400","64300","9.7","1356","2.0"
"2015","1","17031","5","1013","Cook, IL","Manufacturing","6700","186300","-0.1","1231","0.3"
"2015","1","17031","5","1021","Cook, IL","Trade, transportation, and utilities","32000","457100","1.8","971","3.5"
"2015","1","17031","5","1022","Cook, IL","Information","2800","54000","2.5","2076","2.6"
"2015","1","17031","5","1023","Cook, IL","Financial activities","16300","183900","0.1","3492","6.7"
"2015","1","17031","5","1024","Cook, IL","Professional and business services","34700","453500","2.8","1543","-0.4"
"2015","1","17031","5","1025","Cook, IL","Education and health services","16900","427300","0.4","891","1.0"
"2015","1","17031","5","1026","Cook, IL","Leisure and hospitality","14600","248500","1.1","477","5.1"
"2015","1","17031","5","1027","Cook, IL","Other services","18400","95500","1.2","938","-3.9"
"2015","1","17031","8","10","Cook, IL","Government","1300","295200","0.7","1192","1.0"
"2015","1","48201","0","10","Harris, TX","Total, All Industries","110100","2288800","3.0","1455","3.8"
"2015","1","48201","5","10","Harris, TX","Private industry","109600","2020000","3.1","1505","3.9"
"2015","1","48201","5","1011","Harris, TX","Natural resources and mining","1900","90400","-1.1","4460","7.1"
"2015","1","48201","5","1012","Harris, TX","Construction","7000","161200","6.9","1333","1.4"
"2015","1","48201","5","1013","Harris, TX","Manufacturing","4800","197400","0.5","1833","10.7"
"2015","1","48201","5","1021","Harris, TX","Trade, transportation, and utilities","24800","471800","3.5","1364","5.2"
"2015","1","48201","5","1022","Harris, TX","Information","1100","27300","-2.4","1527","1.3"
"2015","1","48201","5","1023","Harris, TX","Financial activities","11300","119900","2.2","2230","3.1"
"2015","1","48201","5","1024","Harris, TX","Professional and business services","22200","392500","2.2","1741","1.8"
"2015","1","48201","5","1025","Harris, TX","Education and health services","15000","276100","4.6","966","0.9"
"2015","1","48201","5","1026","Harris, TX","Leisure and hospitality","9300","217400","4.8","428","3.9"
"2015","1","48201","5","1027","Harris, TX","Other services","11800","65000","3.5","795","3.9"
"2015","1","48201","8","10","Harris, TX","Government","600","268800","2.0","1078","3.1"
"2015","1","04013","0","10","Maricopa, AZ","Total, All Industries","94700","1803500","3.0","986","0.9"
"2015","1","04013","5","10","Maricopa, AZ","Private industry","94000","1591600","3.2","995","0.7"
"2015","1","04013","5","1011","Maricopa, AZ","Natural resources and mining","500","8600","3.1","1179","1.1"
"2015","1","04013","5","1012","Maricopa, AZ","Construction","7300","94400","2.6","965","-1.5"
"2015","1","04013","5","1013","Maricopa, AZ","Manufacturing","3200","114000","-0.8","1532","2.3"
"2015","1","04013","5","1021","Maricopa, AZ","Trade, transportation, and utilities","20000","354400","2.8","905","1.2"
"2015","1","04013","5","1022","Maricopa, AZ","Information","1600","34100","4.0","1405","-4.4"
"2015","1","04013","5","1023","Maricopa, AZ","Financial activities","11200","157500","4.1","1479","-2.2"
"2015","1","04013","5","1024","Maricopa, AZ","Professional and business services","22100","301200","2.7","1092","3.2"
"2015","1","04013","5","1025","Maricopa, AZ","Education and health services","10800","268500","4.2","922","1.9"
"2015","1","04013","5","1026","Maricopa, AZ","Leisure and hospitality","7500","204300","2.9","451","2.5"
"2015","1","04013","5","1027","Maricopa, AZ","Other services","6400","49700","4.9","658","-1.5"
"2015","1","04013","8","10","Maricopa, AZ","Government","700","211900","0.9","917","1.9"
"2015","1","48113","0","10","Dallas, TX","Total, All Industries","72000","1570900","3.7","1303","1.7"
"2015","1","48113","5","10","Dallas, TX","Private industry","71500","1401700","4.0","1328","1.6"
"2015","1","48113","5","1011","Dallas, TX","Natural resources and mining","600","9600","2.4","4845","7.2"
"2015","1","48113","5","1012","Dallas, TX","Construction","4100","78000","4.7","1099","0.1"
"2015","1","48113","5","1013","Dallas, TX","Manufacturing","2700","105100","-0.2","1687","5.4"
"2015","1","48113","5","1021","Dallas, TX","Trade, transportation, and utilities","15600","318400","5.1","1094","0.6"
"2015","1","48113","5","1022","Dallas, TX","Information","1400","47900","1.6","2383","0.4"
"2015","1","48113","5","1023","Dallas, TX","Financial activities","8700","153800","2.7","2155","2.1"
"2015","1","48113","5","1024","Dallas, TX","Professional and business services","16200","319300","5.5","1448","3.4"
"2015","1","48113","5","1025","Dallas, TX","Education and health services","8900","182800","3.5","1032","-3.4"
"2015","1","48113","5","1026","Dallas, TX","Leisure and hospitality","6200","145900","4.8","500","4.4"
"2015","1","48113","5","1027","Dallas, TX","Other services","6800","40400","1.9","787","1.7"
"2015","1","48113","8","10","Dallas, TX","Government","500","169200","1.4","1094","2.3"
"2015","1","06059","0","10","Orange, CA","Total, All Industries","110200","1501200","2.5","1221","9.1"
"2015","1","06059","5","10","Orange, CA","Private industry","108800","1352300","2.5","1209","10.1"
"2015","1","06059","5","1011","Orange, CA","Natural resources and mining","200","3300","-12.1","961","11.9"
"2015","1","06059","5","1012","Orange, CA","Construction","6400","84700","4.4","1190","2.8"
"2015","1","06059","5","1013","Orange, CA","Manufacturing","4800","154700","0.1","1423","3.0"
"2015","1","06059","5","1021","Orange, CA","Trade, transportation, and utilities","16500","250700","1.5","1043","7.2"
"2015","1","06059","5","1022","Orange, CA","Information","1200","25400","-0.8","1921","6.5"
"2015","1","06059","5","1023","Orange, CA","Financial activities","10700","114400","2.8","1953","5.9"
"2015","1","06059","5","1024","Orange, CA","Professional and business services","20100","279100","1.2","1726","27.6"
"2015","1","06059","5","1025","Orange, CA","Education and health services","27900","189800","2.0","882","2.3"
"2015","1","06059","5","1026","Orange, CA","Leisure and hospitality","8000","196100","3.0","460","5.5"
"2015","1","06059","5","1027","Orange, CA","Other services","6800","43200","2.1","657","3.8"
"2015","1","06059","8","10","Orange, CA","Government","1400","148900","2.2","1336","1.8"
"2015","1","06073","0","10","San Diego, CA","Total, All Industries","102600","1352100","2.5","1130","0.2"
"2015","1","06073","5","10","San Diego, CA","Private industry","100900","1126300","2.7","1110","-0.2"
"2015","1","06073","5","1011","San Diego, CA","Natural resources and mining","700","9300","1.4","624","1.1"
"2015","1","06073","5","1012","San Diego, CA","Construction","6300","65800","5.8","1092","2.5"
"2015","1","06073","5","1013","San Diego, CA","Manufacturing","3000","103400","2.7","1681","-6.1"
"2015","1","06073","5","1021","San Diego, CA","Trade, transportation, and utilities","14000","212500","1.2","864","-6.0"
"2015","1","06073","5","1022","San Diego, CA","Information","1100","23100","-4.5","1703","-4.8"
"2015","1","06073","5","1023","San Diego, CA","Financial activities","9400","69100","0.8","1633","4.4"
"2015","1","06073","5","1024","San Diego, CA","Professional and business services","17700","224400","1.7","1716","3.7"
"2015","1","06073","5","1025","San Diego, CA","Education and health services","28400","184600","2.6","881","1.7"
"2015","1","06073","5","1026","San Diego, CA","Leisure and hospitality","7700","177000","2.9","449","5.2"
"2015","1","06073","5","1027","San Diego, CA","Other services","7300","48200","1.3","572","4.4"
"2015","1","06073","8","10","San Diego, CA","Government","1700","225900","1.0","1230","1.7"
"2015","1","53033","0","10","King, WA","Total, All Industries","84600","1254900","3.5","1391","2.8"
"2015","1","53033","5","10","King, WA","Private industry","84100","1091400","3.8","1412","2.8"
"2015","1","53033","5","1011","King, WA","Natural resources and mining","400","2500","9.3","1440","-6.7"
"2015","1","53033","5","1012","King, WA","Construction","6100","61200","14.2","1206","3.1"
"2015","1","53033","5","1013","King, WA","Manufacturing","2300","106600","0.6","1792","-6.8"
"2015","1","53033","5","1021","King, WA","Trade, transportation, and utilities","14800","235500","5.1","1233","5.9"
"2015","1","53033","5","1022","King, WA","Information","2000","85300","2.2","3025","7.8"
"2015","1","53033","5","1023","King, WA","Financial activities","6500","65100","1.1","2017","5.1"
"2015","1","53033","5","1024","King, WA","Professional and business services","16200","208500","5.4","1664","2.4"
"2015","1","53033","5","1025","King, WA","Education and health services","20100","162100","0.9","932","3.8"
"2015","1","53033","5","1026","King, WA","Leisure and hospitality","6900","122800","3.0","491","4.0"
"2015","1","53033","5","1027","King, WA","Other services","8700","41800","2.8","817","2.6"
"2015","1","53033","8","10","King, WA","Government","500","163500","1.9","1248","1.8"
"2015","1","12086","0","10","Miami-Dade, FL","Total, All Industries","96400","1074600","3.3","982","3.4"
"2015","1","12086","5","10","Miami-Dade, FL","Private industry","96100","938700","4.0","967","3.4"
"2015","1","12086","5","1011","Miami-Dade, FL","Natural resources and mining","500","9800","-1.4","512","6.4"
"2015","1","12086","5","1012","Miami-Dade, FL","Construction","5600","38300","9.9","913","1.7"
"2015","1","12086","5","1013","Miami-Dade, FL","Manufacturing","2800","38200","2.1","907","0.7"
"2015","1","12086","5","1021","Miami-Dade, FL","Trade, transportation, and utilities","27700","274500","3.7","905","4.1"
"2015","1","12086","5","1022","Miami-Dade, FL","Information","1500","17800","-0.8","1575","0.0"
"2015","1","12086","5","1023","Miami-Dade, FL","Financial activities","10100","72800","4.3","1886","5.1"
"2015","1","12086","5","1024","Miami-Dade, FL","Professional and business services","20200","145600","5.4","1148","3.0"
"2015","1","12086","5","1025","Miami-Dade, FL","Education and health services","10100","165600","2.3","934","3.3"
"2015","1","12086","5","1026","Miami-Dade, FL","Leisure and hospitality","7200","133600","2.5","544","3.6"
"2015","1","12086","5","1027","Miami-Dade, FL","Other services","8300","39800","5.4","576","0.9"
"2015","1","12086","8","10","Miami-Dade, FL","Government","300","135900","-0.9","1084","3.2"
"2015","2","US000","0","10","United States","Total, All Industries","9575300","140594900","2.0","968","3.0"
"2015","2","US000","5","10","United States","Private industry","9276400","119288600","2.3","959","3.1"
"2015","2","US000","5","1011","United States","Natural resources and mining","138000","2120100","-3.3","1053","-1.9"
"2015","2","US000","5","1012","United States","Construction","767100","6569200","4.6","1045","3.3"
"2015","2","US000","5","1013","United States","Manufacturing","342200","12372600","1.0","1181","2.4"
"2015","2","US000","5","1021","United States","Trade, transportation, and utilities","1925300","26688800","2.3","821","2.9"
"2015","2","US000","5","1022","United States","Information","152600","2761100","1.0","1671","3.9"
"2015","2","US000","5","1023","United States","Financial activities","847100","7862300","1.9","1461","4.8"
"2015","2","US000","5","1024","United States","Professional and business services","1727100","19644700","2.6","1257","4.2"
"2015","2","US000","5","1025","United States","Education and health services","1522600","20963700","2.3","879","2.3"
"2015","2","US000","5","1026","United States","Leisure and hospitality","809600","15658400","2.6","403","3.9"
"2015","2","US000","5","1027","United States","Other services","827900","4369900","1.5","658","3.3"
"2015","2","US000","8","10","United States","Government","298800","21306300","0.5","1017","2.2"
"2015","2","06037","0","10","Los Angeles, CA","Total, All Industries","452500","4232700","2.0","1058","3.6"
"2015","2","06037","5","10","Los Angeles, CA","Private industry","446600","3670000","2.0","1025","3.6"
"2015","2","06037","5","1011","Los Angeles, CA","Natural resources and mining","500","9000","-2.3","1259","0.6"
"2015","2","06037","5","1012","Los Angeles, CA","Construction","13500","125700","5.2","1110","5.2"
"2015","2","06037","5","1013","Los Angeles, CA","Manufacturing","12400","358900","-1.4","1133","1.9"
"2015","2","06037","5","1021","Los Angeles, CA","Trade, transportation, and utilities","53400","795800","1.5","888","3.9"
"2015","2","06037","5","1022","Los Angeles, CA","Information","9700","199600","1.8","1871","2.2"
"2015","2","06037","5","1023","Los Angeles, CA","Financial activities","24700","211500","0.5","1665","4.3"
"2015","2","06037","5","1024","Los Angeles, CA","Professional and business services","47600","588200","0.9","1312","5.5"
"2015","2","06037","5","1025","Los Angeles, CA","Education and health services","208100","721400","2.4","818","2.9"
"2015","2","06037","5","1026","Los Angeles, CA","Leisure and hospitality","31400","486900","2.4","591","7.1"
"2015","2","06037","5","1027","Los Angeles, CA","Other services","27800","145600","0.2","673","5.3"
"2015","2","06037","8","10","Los Angeles, CA","Government","5900","562700","2.0","1277","3.5"
"2015","2","36061","0","10","New York, NY","Total, All Industries","129700","2378900","2.3","1842","3.3"
"2015","2","36061","5","10","New York, NY","Private industry","128900","2119600","2.5","1920","3.3"
"2015","2","36061","5","1011","New York, NY","Natural resources and mining","0","200","-5.6","2162","-6.5"
"2015","2","36061","5","1012","New York, NY","Construction","2200","37100","6.2","1724","2.2"
"2015","2","36061","5","1013","New York, NY","Manufacturing","2200","27100","0.5","1307","-0.5"
"2015","2","36061","5","1021","New York, NY","Trade, transportation, and utilities","20400","260800","0.7","1328","2.0"
"2015","2","36061","5","1022","New York, NY","Information","4900","152700","1.4","2406","-1.4"
"2015","2","36061","5","1023","New York, NY","Financial activities","19200","370200","1.4","3599","5.4"
"2015","2","36061","5","1024","New York, NY","Professional and business services","27400","547300","4.0","2164","4.1"
"2015","2","36061","5","1025","New York, NY","Education and health services","9800","325700","2.1","1213","2.8"
"2015","2","36061","5","1026","New York, NY","Leisure and hospitality","13900","289800","2.5","815","2.9"
"2015","2","36061","5","1027","New York, NY","Other services","20500","101300","1.8","1091","1.6"
"2015","2","36061","8","10","New York, NY","Government","800","259300","0.9","1211","1.7"
"2015","2","17031","0","10","Cook, IL","Total, All Industries","164000","2548600","1.5","1116","2.5"
"2015","2","17031","5","10","Cook, IL","Private industry","162600","2247600","1.6","1099","2.4"
"2015","2","17031","5","1011","Cook, IL","Natural resources and mining","100","1000","12.2","1182","7.6"
"2015","2","17031","5","1012","Cook, IL","Construction","13600","74200","6.3","1363","4.4"
"2015","2","17031","5","1013","Cook, IL","Manufacturing","6800","187800","0.1","1133","1.0"
"2015","2","17031","5","1021","Cook, IL","Trade, transportation, and utilities","32400","469600","2.1","892","1.2"
"2015","2","17031","5","1022","Cook, IL","Information","2800","54500","0.1","1699","2.6"
"2015","2","17031","5","1023","Cook, IL","Financial activities","16400","187200","0.4","1974","5.3"
"2015","2","17031","5","1024","Cook, IL","Professional and business services","35100","464600","1.5","1397","1.1"
"2015","2","17031","5","1025","Cook, IL","Education and health services","17000","432200","1.5","926","2.8"
"2015","2","17031","5","1026","Cook, IL","Leisure and hospitality","14800","274600","2.5","502","5.9"
"2015","2","17031","5","1027","Cook, IL","Other services","18600","96900","-1.0","848","4.0"
"2015","2","17031","8","10","Cook, IL","Government","1300","301000","0.7","1242","3.1"
"2015","2","48201","0","10","Harris, TX","Total, All Industries","110500","2295100","1.7","1232","0.0"
"2015","2","48201","5","10","Harris, TX","Private industry","110000","2029800","1.7","1255","-0.4"
"2015","2","48201","5","1011","Harris, TX","Natural resources and mining","1800","86900","-6.9","3187","-1.8"
"2015","2","48201","5","1012","Harris, TX","Construction","7000","163500","5.3","1268","0.1"
"2015","2","48201","5","1013","Harris, TX","Manufacturing","4800","191100","-3.9","1512","0.1"
"2015","2","48201","5","1021","Harris, TX","Trade, transportation, and utilities","24800","475300","2.6","1121","1.7"
"2015","2","48201","5","1022","Harris, TX","Information","1200","27900","-0.5","1453","3.8"
"2015","2","48201","5","1023","Harris, TX","Financial activities","11400","120400","1.4","1536","2.1"
"2015","2","48201","5","1024","Harris, TX","Professional and business services","22400","396300","0.8","1514","-0.7"
"2015","2","48201","5","1025","Harris, TX","Education and health services","15100","277400","4.5","958","2.9"
"2015","2","48201","5","1026","Harris, TX","Leisure and hospitality","9400","224500","4.3","429","2.4"
"2015","2","48201","5","1027","Harris, TX","Other services","11700","65600","2.3","753","1.5"
"2015","2","48201","8","10","Harris, TX","Government","600","265300","1.8","1057","2.9"
"2015","2","04013","0","10","Maricopa, AZ","Total, All Industries","95300","1774400","3.2","948","1.7"
"2015","2","04013","5","10","Maricopa, AZ","Private industry","94500","1595000","3.5","932","1.6"
"2015","2","04013","5","1011","Maricopa, AZ","Natural resources and mining","500","8500","1.9","868","6.2"
"2015","2","04013","5","1012","Maricopa, AZ","Construction","7200","96100","2.0","970","2.8"
"2015","2","04013","5","1013","Maricopa, AZ","Manufacturing","3200","115500","-0.1","1381","1.7"
"2015","2","04013","5","1021","Maricopa, AZ","Trade, transportation, and utilities","19900","356300","3.1","853","2.2"
"2015","2","04013","5","1022","Maricopa, AZ","Information","1600","35300","4.2","1220","-2.6"
"2015","2","04013","5","1023","Maricopa, AZ","Financial activities","11100","158800","4.4","1218","5.7"
"2015","2","04013","5","1024","Maricopa, AZ","Professional and business services","21900","304500","2.8","1024","2.0"
"2015","2","04013","5","1025","Maricopa, AZ","Education and health services","10800","266600","4.2","950","-0.1"
"2015","2","04013","5","1026","Maricopa, AZ","Leisure and hospitality","7600","198000","3.7","432","-1.1"
"2015","2","04013","5","1027","Maricopa, AZ","Other services","6300","49700","4.5","671","3.1"
"2015","2","04013","8","10","Maricopa, AZ","Government","700","179500","0.5","1075","2.0"
"2015","2","48113","0","10","Dallas, TX","Total, All Industries","72400","1607200","4.2","1154","2.8"
"2015","2","48113","5","10","Dallas, TX","Private industry","71800","1438300","4.4","1162","2.7"
"2015","2","48113","5","1011","Dallas, TX","Natural resources and mining","600","9500","0.9","4023","3.2"
"2015","2","48113","5","1012","Dallas, TX","Construction","4200","81600","6.2","1097","2.3"
"2015","2","48113","5","1013","Dallas, TX","Manufacturing","2700","106100","-0.3","1269","-3.7"
"2015","2","48113","5","1021","Dallas, TX","Trade, transportation, and utilities","15600","326400","5.6","1039","3.2"
"2015","2","48113","5","1022","Dallas, TX","Information","1400","48100","-0.2","1739","3.1"
"2015","2","48113","5","1023","Dallas, TX","Financial activities","8800","155800","2.1","1606","5.2"
"2015","2","48113","5","1024","Dallas, TX","Professional and business services","16200","326100","4.9","1362","5.0"
"2015","2","48113","5","1025","Dallas, TX","Education and health services","8900","186400","5.0","997","1.6"
"2015","2","48113","5","1026","Dallas, TX","Leisure and hospitality","6200","155600","6.7","467","3.8"
"2015","2","48113","5","1027","Dallas, TX","Other services","6800","42100","1.8","748","1.1"
"2015","2","48113","8","10","Dallas, TX","Government","500","168800","2.5","1085","3.4"
"2015","2","06059","0","10","Orange, CA","Total, All Industries","111200","1519800","2.7","1086","4.9"
"2015","2","06059","5","10","Orange, CA","Private industry","109900","1369200","2.8","1075","5.1"
"2015","2","06059","5","1011","Orange, CA","Natural resources and mining","200","3200","-8.2","800","4.3"
"2015","2","06059","5","1012","Orange, CA","Construction","6500","88400","7.0","1185","2.8"
"2015","2","06059","5","1013","Orange, CA","Manufacturing","4900","155200","0.4","1328","6.8"
"2015","2","06059","5","1021","Orange, CA","Trade, transportation, and utilities","16700","253600","0.9","971","3.4"
"2015","2","06059","5","1022","Orange, CA","Information","1300","25100","-0.1","1665","2.9"
"2015","2","06059","5","1023","Orange, CA","Financial activities","10800","115600","2.1","1659","9.4"
"2015","2","06059","5","1024","Orange, CA","Professional and business services","20400","280100","1.5","1337","7.0"
"2015","2","06059","5","1025","Orange, CA","Education and health services","28400","190400","3.6","910","2.1"
"2015","2","06059","5","1026","Orange, CA","Leisure and hospitality","8100","203400","3.4","454","3.9"
"2015","2","06059","5","1027","Orange, CA","Other services","7000","44600","2.3","665","3.4"
"2015","2","06059","8","10","Orange, CA","Government","1400","150600","2.1","1178","3.2"
"2015","2","06073","0","10","San Diego, CA","Total, All Industries","103600","1374700","2.7","1073","3.1"
"2015","2","06073","5","10","San Diego, CA","Private industry","101800","1147100","3.0","1057","3.4"
"2015","2","06073","5","1011","San Diego, CA","Natural resources and mining","700","9500","-3.0","672","-3.6"
"2015","2","06073","5","1012","San Diego, CA","Construction","6500","68900","8.5","1103","4.2"
"2015","2","06073","5","1013","San Diego, CA","Manufacturing","3100","104200","2.8","1601","12.0"
"2015","2","06073","5","1021","San Diego, CA","Trade, transportation, and utilities","14100","214300","0.9","823","4.0"
"2015","2","06073","5","1022","San Diego, CA","Information","1200","23600","-4.1","1608","0.0"
"2015","2","06073","5","1023","San Diego, CA","Financial activities","9500","70400","1.9","1351","9.6"
"2015","2","06073","5","1024","San Diego, CA","Professional and business services","18000","227300","2.5","1603","-0.9"
"2015","2","06073","5","1025","San Diego, CA","Education and health services","28600","184600","3.0","900","0.9"
"2015","2","06073","5","1026","San Diego, CA","Leisure and hospitality","7800","186400","2.7","462","6.9"
"2015","2","06073","5","1027","San Diego, CA","Other services","7400","49900","2.0","582","4.7"
"2015","2","06073","8","10","San Diego, CA","Government","1800","227600","1.5","1158","2.2"
"2015","2","53033","0","10","King, WA","Total, All Industries","84200","1285200","3.8","1288","3.9"
"2015","2","53033","5","10","King, WA","Private industry","83700","1119300","3.9","1296","4.1"
"2015","2","53033","5","1011","King, WA","Natural resources and mining","400","2900","17.6","1325","2.9"
"2015","2","53033","5","1012","King, WA","Construction","6200","63700","12.4","1230","2.9"
"2015","2","53033","5","1013","King, WA","Manufacturing","2400","106400","0.1","1544","2.0"
"2015","2","53033","5","1021","King, WA","Trade, transportation, and utilities","14600","240600","4.2","1182","6.3"
"2015","2","53033","5","1022","King, WA","Information","2000","89000","3.2","2596","5.6"
"2015","2","53033","5","1023","King, WA","Financial activities","6400","66200","1.6","1553","7.0"
"2015","2","53033","5","1024","King, WA","Professional and business services","16300","212500","6.0","1533","2.8"
"2015","2","53033","5","1025","King, WA","Education and health services","19700","163300","1.8","955","2.8"
"2015","2","53033","5","1026","King, WA","Leisure and hospitality","6900","132000","3.8","516","3.2"
"2015","2","53033","5","1027","King, WA","Other services","8800","42800","3.4","818","2.5"
"2015","2","53033","8","10","King, WA","Government","500","165900","2.7","1235","2.5"
"2015","2","12086","0","10","Miami-Dade, FL","Total, All Industries","96700","1061400","3.5","931","2.1"
"2015","2","12086","5","10","Miami-Dade, FL","Private industry","96300","939700","4.0","896","2.4"
"2015","2","12086","5","1011","Miami-Dade, FL","Natural resources and mining","500","7400","0.7","556","0.4"
"2015","2","12086","5","1012","Miami-Dade, FL","Construction","5700","39000","9.3","899","3.8"
"2015","2","12086","5","1013","Miami-Dade, FL","Manufacturing","2800","38900","3.2","879","3.7"
"2015","2","12086","5","1021","Miami-Dade, FL","Trade, transportation, and utilities","27700","275500","3.1","832","0.1"
"2015","2","12086","5","1022","Miami-Dade, FL","Information","1500","17700","-2.8","1493","1.4"
"2015","2","12086","5","1023","Miami-Dade, FL","Financial activities","10100","73300","3.9","1454","4.7"
"2015","2","12086","5","1024","Miami-Dade, FL","Professional and business services","20300","146400","5.9","1068","1.9"
"2015","2","12086","5","1025","Miami-Dade, FL","Education and health services","10100","165500","2.4","920","2.9"
"2015","2","12086","5","1026","Miami-Dade, FL","Leisure and hospitality","7300","132900","3.3","551","7.6"
"2015","2","12086","5","1027","Miami-Dade, FL","Other services","8400","40500","6.7","587","1.0"
"2015","2","12086","8","10","Miami-Dade, FL","Government","300","121700","0.2","1179","0.9"
"2015","3","US000","0","10","United States","Total, All Industries","9633800","140442200","1.9","974","2.6"
"2015","3","US000","5","10","United States","Private industry","9335300","119146100","2.2","965","2.7"
"2015","3","US000","5","1011","United States","Natural resources and mining","138200","2071500","-6.3","1024","-4.7"
"2015","3","US000","5","1012","United States","Construction","770300","6645300","4.0","1084","4.2"
"2015","3","US000","5","1013","United States","Manufacturing","343000","12338500","0.7","1170","1.8"
"2015","3","US000","5","1021","United States","Trade, transportation, and utilities","1927700","26664000","2.1","823","2.6"
"2015","3","US000","5","1022","United States","Information","154000","2743100","1.1","1783","2.7"
"2015","3","US000","5","1023","United States","Financial activities","849600","7846000","1.9","1444","3.7"
"2015","3","US000","5","1024","United States","Professional and business services","1739800","19704300","2.3","1241","3.0"
"2015","3","US000","5","1025","United States","Education and health services","1539900","21123800","2.3","905","2.7"
"2015","3","US000","5","1026","United States","Leisure and hospitality","810200","15377800","3.0","413","3.5"
"2015","3","US000","5","1027","United States","Other services","829300","4303400","1.4","666","3.7"
"2015","3","US000","8","10","United States","Government","298500","21296100","0.5","1029","2.5"
"2015","3","06037","0","10","Los Angeles, CA","Total, All Industries","457600","4261800","2.2","1074","3.7"
"2015","3","06037","5","10","Los Angeles, CA","Private industry","451600","3707300","2.3","1035","3.4"
"2015","3","06037","5","1011","Los Angeles, CA","Natural resources and mining","500","8600","-2.1","1344","-0.7"
"2015","3","06037","5","1012","Los Angeles, CA","Construction","13600","127900","6.1","1129","6.1"
"2015","3","06037","5","1013","Los Angeles, CA","Manufacturing","12400","357200","-1.5","1167","2.8"
"2015","3","06037","5","1021","Los Angeles, CA","Trade, transportation, and utilities","53700","803000","1.8","876","2.5"
"2015","3","06037","5","1022","Los Angeles, CA","Information","9800","202600","0.9","1957","5.8"
"2015","3","06037","5","1023","Los Angeles, CA","Financial activities","24900","212800","1.3","1717","4.0"
"2015","3","06037","5","1024","Los Angeles, CA","Professional and business services","48000","595800","0.8","1317","5.5"
"2015","3","06037","5","1025","Los Angeles, CA","Education and health services","211300","731300","2.7","821","2.5"
"2015","3","06037","5","1026","Los Angeles, CA","Leisure and hospitality","31600","488800","2.9","591","2.6"
"2015","3","06037","5","1027","Los Angeles, CA","Other services","27800","147200","0.9","691","5.8"
"2015","3","06037","8","10","Los Angeles, CA","Government","6000","554400","1.5","1348","5.2"
"2015","3","36061","0","10","New York, NY","Total, All Industries","129900","2370400","2.1","1829","2.5"
"2015","3","36061","5","10","New York, NY","Private industry","129000","2107500","2.2","1892","2.4"
"2015","3","36061","5","1011","New York, NY","Natural resources and mining","0","200","-4.3","1928","-40.9"
"2015","3","36061","5","1012","New York, NY","Construction","2200","38000","5.4","1789","4.7"
"2015","3","36061","5","1013","New York, NY","Manufacturing","2200","27300","2.1","1346","7.4"
"2015","3","36061","5","1021","New York, NY","Trade, transportation, and utilities","20200","257300","-0.9","1276","1.4"
"2015","3","36061","5","1022","New York, NY","Information","4900","151600","0.6","2571","7.6"
"2015","3","36061","5","1023","New York, NY","Financial activities","19200","367700","1.6","3292","0.2"
"2015","3","36061","5","1024","New York, NY","Professional and business services","27400","542500","3.3","2122","2.6"
"2015","3","36061","5","1025","New York, NY","Education and health services","9800","326800","1.8","1309","3.9"
"2015","3","36061","5","1026","New York, NY","Leisure and hospitality","13700","284400","2.3","854","4.0"
"2015","3","36061","5","1027","New York, NY","Other services","20400","99700","0.7","1098","4.6"
"2015","3","36061","8","10","New York, NY","Government","800","263000","1.2","1312","1.8"
"2015","3","17031","0","10","Cook, IL","Total, All Industries","165400","2535600","1.5","1108","3.4"
"2015","3","17031","5","10","Cook, IL","Private industry","164100","2240300","1.7","1111","3.6"
"2015","3","17031","5","1011","Cook, IL","Natural resources and mining","100","1100","18.4","1222","10.3"
"2015","3","17031","5","1012","Cook, IL","Construction","13600","73300","2.4","1430","3.4"
"2015","3","17031","5","1013","Cook, IL","Manufacturing","6800","186600","0.4","1155","1.9"
"2015","3","17031","5","1021","Cook, IL","Trade, transportation, and utilities","32500","467500","1.9","898","3.2"
"2015","3","17031","5","1022","Cook, IL","Information","2800","55000","2.2","1640","0.8"
"2015","3","17031","5","1023","Cook, IL","Financial activities","16500","188000","0.6","1923","4.6"
"2015","3","17031","5","1024","Cook, IL","Professional and business services","35200","465600","1.3","1425","5.4"
"2015","3","17031","5","1025","Cook, IL","Education and health services","17100","432600","1.5","939","1.8"
